gene,cosine_Stim8hr,pearson_8,n_downstream_8,cosine_Stim48hr,pearson_48,n_downstream_48,cosine_mean,cosine_min,n_downstream_max,rank,n_downstream_Stim8hr,n_downstream_Stim48hr,nd_min,anchor
CBLB,0.0733366941426674,0.07317744511326407,1027,-0.0668906902302474,-0.06666862094757192,179,0.003223001956210003,-0.0668906902302474,1027,474,1027.0,179.0,179.0,STAT6
CYP4V2,-0.017330294349894377,-0.016721863116922638,79,0.023332666610947485,0.023355377090337737,54,0.0030011861305265543,-0.017330294349894377,79,475,79.0,54.0,54.0,STAT6
SYVN1,-0.1438946788004398,-0.14555980054410994,200,0.14862176665012508,0.14854683777753352,92,0.0023635439248426426,-0.1438946788004398,200,476,200.0,92.0,92.0,STAT6
ALKBH2,0.03042357972782656,0.0307238847286327,106,-0.02591095090458254,-0.025747458116829963,96,0.0022563144116220096,-0.02591095090458254,106,477,106.0,96.0,96.0,STAT6
MPI,0.03134396781390612,0.031855445011636,2294,-0.0272668572155678,-0.0267263262709488,146,0.002038555299169161,-0.0272668572155678,2294,478,2294.0,146.0,146.0,STAT6
PCGF6,-0.013407865033763233,-0.01355972718914059,53,0.01727759027210867,0.017304797615539803,52,0.001934862619172719,-0.013407865033763233,53,479,53.0,52.0,52.0,STAT6
SCAF4,0.050658341651628455,0.0508997959876344,234,-0.049722624229596064,-0.04946445633313639,599,0.0004678587110161954,-0.049722624229596064,599,480,234.0,599.0,234.0,STAT6
POLG,-0.056368756733959025,-0.05621659985844027,265,0.05688089590831547,0.05720356910989798,1600,0.00025606958717822384,-0.056368756733959025,1600,481,265.0,1600.0,265.0,STAT6
ZC3H3,0.0389007468926239,0.03929564937663336,230,-0.038800634009893656,-0.038380243846542116,139,5.0056441365121246e-05,-0.038800634009893656,230,482,230.0,139.0,139.0,STAT6
PGK1,0.07398519280674985,0.07526077945588472,491,-0.07399801301159063,-0.07399874689242184,249,-6.410102420389974e-06,-0.07399801301159063,491,483,491.0,249.0,249.0,STAT6
INO80C,0.08677934053466375,0.08674453454212078,495,-0.08760347671655765,-0.08771597489650305,456,-0.00041206809094694596,-0.08760347671655765,495,484,495.0,456.0,456.0,STAT6
CD274,0.07725135415927219,0.08174043653393989,166,-0.07870507051086792,-0.07920578890498312,101,-0.0007268581757978662,-0.07870507051086792,166,485,166.0,101.0,101.0,STAT6
NUDT16,-0.09947390818993518,-0.10130009899086788,27,0.09772313869706041,0.09755917918311359,20,-0.000875384746437384,-0.09947390818993518,27,486,27.0,20.0,20.0,STAT6
SEC63,-0.14427799148205586,-0.14587076902208035,305,0.1401238213184702,0.14008175931271008,646,-0.002077085081792829,-0.14427799148205586,646,487,305.0,646.0,305.0,STAT6
DDX39B,0.019562544490366644,0.019584253454508642,24,-0.025221816256434177,-0.025577745538811106,92,-0.0028296358830337664,-0.025221816256434177,92,488,24.0,92.0,24.0,STAT6
DENR,0.10877986061513342,0.11632117063242192,3636,-0.11447790623083136,-0.11491212059453422,1482,-0.002849022807848968,-0.11447790623083136,3636,489,3636.0,1482.0,1482.0,STAT6
HDGFL3,-0.1548006259992698,-0.15478189119469188,20,0.1490548716679084,0.1505893563621127,38,-0.002872877165680701,-0.1548006259992698,38,490,20.0,38.0,20.0,STAT6
OXA1L,-0.0832745534372545,-0.08331448856712462,113,0.07624235022423703,0.07622053029211127,1541,-0.0035161016065087328,-0.0832745534372545,1541,491,113.0,1541.0,113.0,STAT6
DHX30,-0.12775124153103484,-0.1277327409896683,25,0.11945422458180383,0.1196786215864045,276,-0.004148508474615509,-0.12775124153103484,276,492,25.0,276.0,25.0,STAT6
WARS2,-0.055751552462808794,-0.0556356373724432,67,0.04721239022769952,0.04753837157651156,938,-0.004269581117554638,-0.055751552462808794,938,493,67.0,938.0,67.0,STAT6
USP10,0.05459543348614937,0.05491959635324044,118,-0.06532952267850073,-0.06523853078539972,73,-0.00536704459617568,-0.06532952267850073,118,494,118.0,73.0,73.0,STAT6
TUFM,0.042022619090666485,0.04360833358953128,651,-0.053612333314826954,-0.05372104057031357,475,-0.0057948571120802345,-0.053612333314826954,651,495,651.0,475.0,475.0,STAT6
MBTPS1,-0.1021413309792318,-0.10563316352156778,279,0.08911883401764588,0.09113636038430639,1270,-0.006511248480792958,-0.1021413309792318,1270,496,279.0,1270.0,279.0,STAT6
COA7,0.05631071367598876,0.05682191571091075,199,-0.06998431537916215,-0.06994760359380406,543,-0.006836800851586694,-0.06998431537916215,543,497,199.0,543.0,199.0,STAT6
NFKB1,0.1402553771170679,0.14364663970108418,204,-0.15400329347223732,-0.15416391619271375,62,-0.00687395817758471,-0.15400329347223732,204,498,204.0,62.0,62.0,STAT6
STX16,0.024391966408653463,0.0256969383699349,1144,-0.03875754239259169,-0.0384140607615377,521,-0.007182787991969112,-0.03875754239259169,1144,499,1144.0,521.0,521.0,STAT6
CFAP20,0.0286542545921362,0.029111810371200995,862,-0.04398584765271681,-0.04396750313165581,1292,-0.0076657965302903055,-0.04398584765271681,1292,500,862.0,1292.0,862.0,STAT6
CCDC6,-0.04427814682595139,-0.04400140346669193,184,0.02884246104906866,0.029627440125308678,144,-0.007717842888441365,-0.04427814682595139,184,501,184.0,144.0,144.0,STAT6
CLUH,0.04729679364219217,0.04742732438756469,26,-0.0659539053034805,-0.06633425048579114,102,-0.009328555830644163,-0.0659539053034805,102,502,26.0,102.0,26.0,STAT6
L3MBTL2,-0.007435673108353973,-0.006542665247636406,364,-0.012473937839117759,-0.0118249350009852,496,-0.009954805473735865,-0.012473937839117759,496,503,364.0,496.0,364.0,STAT6
HOXB2,0.04338968563678301,0.04465789961248354,179,-0.06408049756458117,-0.06402340632943934,317,-0.01034540596389908,-0.06408049756458117,317,504,179.0,317.0,179.0,STAT6
RUNX2,0.12640681811497692,0.12690263634971918,22,-0.14822673798950955,-0.1491442696130585,34,-0.010909959937266317,-0.14822673798950955,34,505,22.0,34.0,22.0,STAT6
REST,0.049162796839081646,0.05073529185342071,186,-0.07242678367975607,-0.07273564971799149,48,-0.01163199342033721,-0.07242678367975607,186,506,186.0,48.0,48.0,STAT6
RIPK1,0.07713442365707564,0.07692575321769389,240,-0.1005589873901557,-0.1014961682626312,81,-0.011712281866540032,-0.1005589873901557,240,507,240.0,81.0,81.0,STAT6
MBD3,-0.0020180224850694997,-0.0027312368343213288,74,-0.0227465541160292,-0.02321007737365228,196,-0.01238228830054935,-0.0227465541160292,196,508,74.0,196.0,74.0,STAT6
MED15,0.0009744487433097763,0.001681052070878089,2050,-0.026626720593587595,-0.026481262834724278,1340,-0.012826135925138909,-0.026626720593587595,2050,509,2050.0,1340.0,1340.0,STAT6
RCOR1,0.008755760269379131,0.009753142340510317,222,-0.03676176841375689,-0.036324893685877935,725,-0.01400300407218888,-0.03676176841375689,725,510,222.0,725.0,222.0,STAT6
BLOC1S2,-0.0920687577037167,-0.0921209334488478,44,0.06322099121197376,0.0634566925034606,52,-0.014423883245871467,-0.0920687577037167,52,511,44.0,52.0,44.0,STAT6
STAT2,-0.035843549906022495,-0.03543276492178355,32,0.006834814488928924,0.0068492456842629236,20,-0.014504367708546786,-0.035843549906022495,32,512,32.0,20.0,20.0,STAT6
TXNIP,-0.14652506768445145,-0.146667980909084,47,0.11650401830831618,0.11636444364097864,56,-0.015010524688067635,-0.14652506768445145,56,513,47.0,56.0,47.0,STAT6
CUL5,-0.01998005943212512,-0.019864660924001243,21,-0.015872714446474548,-0.01592362047025684,51,-0.017926386939299835,-0.01998005943212512,51,514,21.0,51.0,21.0,STAT6
BPTF,-0.030140914742181214,-0.030721478019034,603,-0.005745897243251898,-0.00543180363404288,385,-0.017943405992716557,-0.030140914742181214,603,515,603.0,385.0,385.0,STAT6
SPOP,0.13941454887418087,0.1405577550323707,53,-0.1761178618210665,-0.17602784074743633,23,-0.01835165647344282,-0.1761178618210665,53,516,53.0,23.0,23.0,STAT6
PPP4C,0.014590364363796208,0.014444275896881891,171,-0.05315674398848144,-0.05393939581257198,42,-0.019283189812342616,-0.05315674398848144,171,517,171.0,42.0,42.0,STAT6
TIPRL,0.050151623357740656,0.049949126795306394,1289,-0.08940918490942505,-0.09028452389144677,388,-0.019628780775842198,-0.08940918490942505,1289,518,1289.0,388.0,388.0,STAT6
DOHH,-0.0010271983587979378,-0.0018927540977662874,1562,-0.0389350804811306,-0.039197851627823264,1051,-0.019981139419964267,-0.0389350804811306,1562,519,1562.0,1051.0,1051.0,STAT6
TMEM123,0.183460636341668,0.18575245112365427,141,-0.22456803265099032,-0.2250865169947116,34,-0.020553698154661154,-0.22456803265099032,141,520,141.0,34.0,34.0,STAT6
DR1,-0.07717074905051156,-0.07717718415877743,434,0.034354158729659696,0.034198601414816995,594,-0.021408295160425934,-0.07717074905051156,594,521,434.0,594.0,434.0,STAT6
SUMO3,-0.061740516871622436,-0.06154166456772592,37,0.017663235994495683,0.018339531571701626,37,-0.02203864043856338,-0.061740516871622436,37,522,37.0,37.0,37.0,STAT6
ACLY,-0.017852058335865978,-0.017381090531768815,1320,-0.0275502022484675,-0.02788875420665192,2431,-0.02270113029216674,-0.0275502022484675,2431,523,1320.0,2431.0,1320.0,STAT6
TM2D1,0.04793568443925587,0.047922460074614544,333,-0.0934338693593062,-0.09353858213250776,1184,-0.022749092460025166,-0.0934338693593062,1184,524,333.0,1184.0,333.0,STAT6
MED12,0.11327781827601849,0.11834198880108034,4141,-0.1587926623353098,-0.15914745265608504,2045,-0.02275742202964566,-0.1587926623353098,4141,525,4141.0,2045.0,2045.0,STAT6
GTF3C5,0.11176356940179641,0.11273895028595574,238,-0.15791044392526793,-0.15869915162905324,173,-0.02307343726173576,-0.15791044392526793,238,526,238.0,173.0,173.0,STAT6
ZMYM2,-0.022716670787050933,-0.023082770408380204,304,-0.02499639702495843,-0.02482979392337768,174,-0.02385653390600468,-0.02499639702495843,304,527,304.0,174.0,174.0,STAT6
USP36,-0.009426778648695558,-0.008912061048833391,97,-0.038307606409193666,-0.038039936096188665,41,-0.023867192528944613,-0.038307606409193666,97,528,97.0,41.0,41.0,STAT6
IPO9,-0.04119284183298192,-0.04082053150638079,417,-0.006993558447458181,-0.006327296524420067,257,-0.02409320014022005,-0.04119284183298192,417,529,417.0,257.0,257.0,STAT6
SUPV3L1,0.04116297156732981,0.04135292698364576,43,-0.08957065400065853,-0.08955361755381003,65,-0.02420384121666436,-0.08957065400065853,65,530,43.0,65.0,43.0,STAT6
STK35,0.0336094062513027,0.03315729189563593,33,-0.08287794904739951,-0.08513611799361229,36,-0.024634271398048403,-0.08287794904739951,36,531,33.0,36.0,33.0,STAT6
ZNF644,0.05221556108586268,0.05256529426877932,274,-0.10268671247647371,-0.10253374911476526,443,-0.025235575695305514,-0.10268671247647371,443,532,274.0,443.0,274.0,STAT6
CEP43,0.008826958734052984,0.009322971261509178,228,-0.05931150564081202,-0.05905025180560947,482,-0.025242273453379517,-0.05931150564081202,482,533,228.0,482.0,228.0,STAT6
ATP2B1,0.010678873338677479,0.011081753467150643,42,-0.06368353939352005,-0.06408723573786651,41,-0.026502333027421283,-0.06368353939352005,42,534,42.0,41.0,41.0,STAT6
HSPH1,-0.05574014826107086,-0.05544483262461998,73,0.0019297093475061943,0.0021894947923653085,121,-0.026905219456782335,-0.05574014826107086,121,535,73.0,121.0,73.0,STAT6
HSDL2,0.021824046355334723,0.02382122870814685,246,-0.07633295877346537,-0.07612756361528539,154,-0.027254456209065324,-0.07633295877346537,246,536,246.0,154.0,154.0,STAT6
SLC4A7,-0.035242370137114884,-0.03563859675881136,45,-0.01976202835781028,-0.019053419916751427,147,-0.027502199247462583,-0.035242370137114884,147,537,45.0,147.0,45.0,STAT6
NSUN4,-0.18418580465011467,-0.18413405558825754,108,0.12902434160988932,0.13004290284065825,1025,-0.027580731520112672,-0.18418580465011467,1025,538,108.0,1025.0,108.0,STAT6
C9orf78,0.01273320266490508,0.012913908227699908,119,-0.06795199965754083,-0.06785096466033917,151,-0.027609398496317872,-0.06795199965754083,151,539,119.0,151.0,119.0,STAT6
WAS,0.1195832132342293,0.12454692715337148,494,-0.17613433862125993,-0.17624725473203207,43,-0.02827556269351532,-0.17613433862125993,494,540,494.0,43.0,43.0,STAT6
IL21,-0.0639471798550153,-0.0649372536779104,120,0.0069767145756475,0.0063295320548352645,107,-0.028485232639683902,-0.0639471798550153,120,541,120.0,107.0,107.0,STAT6
METAP2,0.022534128117870898,0.022423074510475576,375,-0.0796208567395593,-0.07941491490717585,527,-0.028543364310844206,-0.0796208567395593,527,542,375.0,527.0,375.0,STAT6
MPG,-0.026302492648126636,-0.026386387721941122,55,-0.030827383704764285,-0.03219106335234505,165,-0.02856493817644546,-0.030827383704764285,165,543,55.0,165.0,55.0,STAT6
MCM8,0.01766249014382577,0.01866319831558938,216,-0.07494486217627098,-0.07494217974561897,355,-0.028641186016222606,-0.07494486217627098,355,544,216.0,355.0,216.0,STAT6
CABIN1,0.024153312936196963,0.024739864717787895,190,-0.08281174753641873,-0.08349201522650398,181,-0.029329217300110885,-0.08281174753641873,190,545,190.0,181.0,181.0,STAT6
UFL1,0.17011977863173772,0.17218528478823558,1320,-0.23336974680759068,-0.23358017093364805,733,-0.03162498408792648,-0.23336974680759068,1320,546,1320.0,733.0,733.0,STAT6
CHIC2,0.05711753504179618,0.05696866259909476,74,-0.12274291281960106,-0.12311269223525476,58,-0.032812688888902444,-0.12274291281960106,74,547,74.0,58.0,58.0,STAT6
HSD17B10,0.01584729813994206,0.016024783773582966,679,-0.08215735969061712,-0.082222047597927,339,-0.03315503077533753,-0.08215735969061712,679,548,679.0,339.0,339.0,STAT6
COX6C,0.06248860973368642,0.06328166209114075,1493,-0.12894816332821368,-0.1288442823828545,567,-0.03322977679726363,-0.12894816332821368,1493,549,1493.0,567.0,567.0,STAT6
EZH2,0.037373982535532695,0.03867820709018835,406,-0.10413008196353987,-0.1051640564709271,201,-0.033378049714003585,-0.10413008196353987,406,550,406.0,201.0,201.0,STAT6
AGRN,0.10235841079725008,0.10219894125289242,30,-0.17034179848768632,-0.1702996805419043,24,-0.03399169384521812,-0.17034179848768632,30,551,30.0,24.0,24.0,STAT6
SLC25A1,0.018635093247696324,0.019478876189714733,86,-0.0868193085683608,-0.08740621534396215,376,-0.03409210766033224,-0.0868193085683608,376,552,86.0,376.0,86.0,STAT6
RHOF,0.060427776933559635,0.061106382360284914,393,-0.1296220060564655,-0.13022749339352838,289,-0.03459711456145294,-0.1296220060564655,393,553,393.0,289.0,289.0,STAT6
SSR3,-0.016813398093459324,-0.017000296469285893,30,-0.05302885989930737,-0.053389226777721656,30,-0.03492112899638335,-0.05302885989930737,30,554,30.0,30.0,30.0,STAT6
TASP1,0.017971590666923564,0.01814882818468261,34,-0.08923279753485754,-0.08924216934171846,67,-0.035630603433966984,-0.08923279753485754,67,555,34.0,67.0,34.0,STAT6
AMD1,0.0615763832674681,0.06258697633305084,193,-0.13472302984323933,-0.1354680803735337,427,-0.036573323287885616,-0.13472302984323933,427,556,193.0,427.0,193.0,STAT6
DAZAP1,0.0025786099670620476,0.0019485893648178028,22,-0.07648046995623783,-0.07643001242375973,28,-0.03695092999458789,-0.07648046995623783,28,557,22.0,28.0,22.0,STAT6
ZFYVE21,0.10297137980275539,0.10613247302760613,52,-0.17698971737780553,-0.17878986087340923,266,-0.03700916878752507,-0.17698971737780553,266,558,52.0,266.0,52.0,STAT6
PDCD2L,0.008835251446356407,0.009969345795818806,384,-0.08369690435006209,-0.08411077258010907,51,-0.03743082645185284,-0.08369690435006209,384,559,384.0,51.0,51.0,STAT6
GPI,0.011168658372484019,0.011102683583670558,954,-0.08819270061717639,-0.08810707667879235,1779,-0.03851202112234619,-0.08819270061717639,1779,560,954.0,1779.0,954.0,STAT6
ESRRA,-0.05750903907054452,-0.05737136397024344,20,-0.019813043530304955,-0.019813512452012058,24,-0.038661041300424734,-0.05750903907054452,24,561,20.0,24.0,20.0,STAT6
NARS2,-0.0016752281786755986,-0.0012385800881634596,31,-0.075686667846112,-0.07574044678274248,170,-0.0386809480123938,-0.075686667846112,170,562,31.0,170.0,31.0,STAT6
COQ3,-0.09957119844693378,-0.0995101034406103,231,0.022172628982605892,0.022784486107799186,357,-0.03869928473216394,-0.09957119844693378,357,563,231.0,357.0,231.0,STAT6
ZBTB21,-0.1605050050436214,-0.16168338793497802,40,0.08275233992449987,0.08320547597747333,43,-0.03887633255956076,-0.1605050050436214,43,564,40.0,43.0,40.0,STAT6
CYC1,-0.022895861637408015,-0.022459440310879975,481,-0.055702885378545286,-0.05561669603427554,277,-0.03929937350797665,-0.055702885378545286,481,565,481.0,277.0,277.0,STAT6
AIP,0.08708217543002589,0.08813639852209819,302,-0.16601179729258606,-0.1659242644263741,248,-0.039464810931280084,-0.16601179729258606,302,566,302.0,248.0,248.0,STAT6
BATF,0.020474033549724435,0.020281318942209758,659,-0.09940908361302371,-0.09924720786507005,586,-0.03946752503164964,-0.09940908361302371,659,567,659.0,586.0,586.0,STAT6
FBXO11,-0.11380372645555349,-0.1180189629383029,112,0.034275232311452304,0.03379137177641122,106,-0.03976424707205059,-0.11380372645555349,112,568,112.0,106.0,106.0,STAT6
NAA40,0.02402432960200478,0.0249271152383076,134,-0.10394566117968532,-0.10444670225266955,236,-0.03996066578884027,-0.10394566117968532,236,569,134.0,236.0,134.0,STAT6
SPAG7,-0.06640519839094315,-0.06649160511129502,60,-0.014210389804757504,-0.01397482211996131,20,-0.040307794097850326,-0.06640519839094315,60,570,60.0,20.0,20.0,STAT6
UQCRB,-0.028454047422594077,-0.028025710578360546,439,-0.0523329606728399,-0.05201863740002549,578,-0.04039350404771699,-0.0523329606728399,578,571,439.0,578.0,439.0,STAT6
CCNC,0.1130447962184209,0.11453921216588576,2270,-0.19384475246715854,-0.19423817743808092,4090,-0.040399978124368824,-0.19384475246715854,4090,572,2270.0,4090.0,2270.0,STAT6
CEP350,-0.022014170443302374,-0.02142299525358218,73,-0.05881930615456642,-0.05933915778887853,45,-0.0404167382989344,-0.05881930615456642,73,573,73.0,45.0,45.0,STAT6
VPS45,-0.0408353590051966,-0.041102865821703874,78,-0.04168497113123583,-0.04152852369876736,109,-0.04126016506821621,-0.04168497113123583,109,574,78.0,109.0,78.0,STAT6
NCOA6,0.030418842397273764,0.030604884933861244,27,-0.11321590331939527,-0.11507682139248174,23,-0.04139853046106075,-0.11321590331939527,27,575,27.0,23.0,23.0,STAT6
CHORDC1,-0.04897242609581099,-0.04865062405921828,47,-0.035219504732417084,-0.034864373209396345,68,-0.042095965414114034,-0.04897242609581099,68,576,47.0,68.0,47.0,STAT6
YTHDF2,0.08407276064825206,0.08418299675962641,1483,-0.16909802784166467,-0.16946585980538278,2617,-0.042512633596706303,-0.16909802784166467,2617,577,1483.0,2617.0,1483.0,STAT6
MLKL,-0.07767215503094498,-0.07868725395093153,36,-0.0077966437455217145,-0.008191287049477417,79,-0.04273439938823335,-0.07767215503094498,79,578,36.0,79.0,36.0,STAT6
NRAS,0.10613582593284128,0.11010039949581577,374,-0.1916051646014011,-0.19237438577904123,146,-0.042734669334279905,-0.1916051646014011,374,579,374.0,146.0,146.0,STAT6
SNRPB2,-0.10791866081951443,-0.11049566369589625,153,0.02209805143127138,0.022311770815770616,47,-0.04291030469412152,-0.10791866081951443,153,580,153.0,47.0,47.0,STAT6
GDAP2,0.002705132272050907,0.003892394027275656,507,-0.08935571556524445,-0.09086954454329256,1001,-0.04332529164659677,-0.08935571556524445,1001,581,507.0,1001.0,507.0,STAT6
PDLIM2,0.14378705505690925,0.1479475022959073,243,-0.23047239973218242,-0.23060100704403758,158,-0.043342672337636584,-0.23047239973218242,243,582,243.0,158.0,158.0,STAT6
WDR44,-0.12463156824966502,-0.12507910003589917,84,0.03776968525812317,0.03796203074668649,25,-0.043430941495770925,-0.12463156824966502,84,583,84.0,25.0,25.0,STAT6
MMGT1,-0.001221382671931572,-0.0015700013907127095,64,-0.085750058534953,-0.08560485966041405,729,-0.04348572060344229,-0.085750058534953,729,584,64.0,729.0,64.0,STAT6
BEND3,-0.07460122375992863,-0.07652163550156368,24,-0.013398175270224941,-0.013834676661509043,39,-0.04399969951507678,-0.07460122375992863,39,585,24.0,39.0,24.0,STAT6
ACTR5,0.13169403674868432,0.13167229202439715,584,-0.21977618525442108,-0.21993341350971135,373,-0.04404107425286838,-0.21977618525442108,584,586,584.0,373.0,373.0,STAT6
MECR,0.013253005355086046,0.013710104860656887,27,-0.10369907629019966,-0.10357071170806406,21,-0.04522303546755681,-0.10369907629019966,27,587,27.0,21.0,21.0,STAT6
SARS2,-0.13578679913150882,-0.13796350215930364,416,0.045113141695051866,0.044781865832798334,97,-0.04533682871822847,-0.13578679913150882,416,588,416.0,97.0,97.0,STAT6
UBR4,-0.09214544336622854,-0.09228501264615772,584,0.0014379927444933458,0.001111409017691747,509,-0.0453537253108676,-0.09214544336622854,584,589,584.0,509.0,509.0,STAT6
CLASRP,0.03481478750147005,0.03470644876784779,196,-0.12590908622347713,-0.12704486555307765,361,-0.04554714936100354,-0.12590908622347713,361,590,196.0,361.0,196.0,STAT6
GPALPP1,-0.021665032218968656,-0.021069564113337574,39,-0.07023544196344932,-0.07012911357396778,151,-0.04595023709120899,-0.07023544196344932,151,591,39.0,151.0,39.0,STAT6
CASC3,-0.09205843570303235,-0.09235533003087085,1430,-0.0003259497207495027,0.0003701442955686239,1027,-0.04619219271189093,-0.09205843570303235,1430,592,1430.0,1027.0,1027.0,STAT6
GYPC,-0.03111501276757558,-0.030642309184083893,38,-0.06181686140157086,-0.06181913147013227,66,-0.04646593708457322,-0.06181686140157086,66,593,38.0,66.0,38.0,STAT6
GATAD1,-0.15835043425206777,-0.16465142746055275,166,0.06389650624401387,0.06390868060294416,124,-0.04722696400402695,-0.15835043425206777,166,594,166.0,124.0,124.0,STAT6
SFXN1,0.01646157879303126,0.016197429515544447,178,-0.1111230297305613,-0.11133122397243064,712,-0.047330725468765024,-0.1111230297305613,712,595,178.0,712.0,178.0,STAT6
XPR1,-0.023893643980302318,-0.02382894125187227,813,-0.07083373477782928,-0.07101894358352079,94,-0.0473636893790658,-0.07083373477782928,813,596,813.0,94.0,94.0,STAT6
IRF2BP1,-0.04734516426552511,-0.05001398459870815,203,-0.047826175238286125,-0.05103723292479789,105,-0.04758566975190562,-0.047826175238286125,203,597,203.0,105.0,105.0,STAT6
PRDM15,0.014408486171671443,0.01444751249046054,60,-0.11055931783240232,-0.11068271462305744,40,-0.04807541583036544,-0.11055931783240232,60,598,60.0,40.0,40.0,STAT6
SRM,0.05013750299095809,0.05101282793249758,114,-0.14780184714051212,-0.14777464733007878,28,-0.04883217207477701,-0.14780184714051212,114,599,114.0,28.0,28.0,STAT6
TAF6L,0.10612225333515424,0.11169643953524083,4638,-0.20413364963305486,-0.20480146451346914,3485,-0.04900569814895031,-0.20413364963305486,4638,600,4638.0,3485.0,3485.0,STAT6
KRR1,0.0035697138438844987,0.004910735671829194,145,-0.10169653356688144,-0.10166978537799214,41,-0.04906340986149847,-0.10169653356688144,145,601,145.0,41.0,41.0,STAT6
TWNK,-0.005055299840655514,-0.004712266472103337,218,-0.09326045495147721,-0.09339364037257059,801,-0.04915787739606636,-0.09326045495147721,801,602,218.0,801.0,218.0,STAT6
COX15,-0.1375677475182645,-0.1392771986550265,97,0.038816118848168726,0.038473157773940364,246,-0.04937581433504789,-0.1375677475182645,246,603,97.0,246.0,97.0,STAT6
ITPK1,0.06850511812559337,0.07006475114172045,89,-0.16972807544297416,-0.16965960572909508,29,-0.050611478658690395,-0.16972807544297416,89,604,89.0,29.0,29.0,STAT6
PAGR1,0.08536712307938901,0.08528098994037756,560,-0.18958618820580098,-0.1895032062543123,109,-0.05210953256320598,-0.18958618820580098,560,605,560.0,109.0,109.0,STAT6
PAPOLA,-0.049544878836893215,-0.049546323831770774,55,-0.05850741917298153,-0.05870956530122519,37,-0.05402614900493737,-0.05850741917298153,55,606,55.0,37.0,37.0,STAT6
ADAM19,-0.061874366238600716,-0.061824819319329816,401,-0.04777593468769827,-0.04743558829222155,448,-0.054825150463149494,-0.061874366238600716,448,607,401.0,448.0,401.0,STAT6
FBRS,-0.01282397306239888,-0.012088238162937444,187,-0.09688680649637749,-0.09685619942774544,75,-0.05485538977938818,-0.09688680649637749,187,608,187.0,75.0,75.0,STAT6
INTS10,0.012263310821547104,0.01382159106500912,1453,-0.12248377358374755,-0.1229634187220873,2075,-0.05511023138110022,-0.12248377358374755,2075,609,1453.0,2075.0,1453.0,STAT6
HMGXB4,-0.025015260934513037,-0.025479827510461277,34,-0.08662757070391644,-0.0872158053880365,25,-0.05582141581921474,-0.08662757070391644,34,610,34.0,25.0,25.0,STAT6
DPH1,-0.004334614684888441,-0.0042524019503008435,508,-0.10875423488051757,-0.11004799276416033,142,-0.056544424782703,-0.10875423488051757,508,611,508.0,142.0,142.0,STAT6
MTF2,-0.12376873979052555,-0.12477877840230191,28,0.010298479419207215,0.010599807117902803,41,-0.05673513018565917,-0.12376873979052555,41,612,28.0,41.0,28.0,STAT6
ERCC6L,0.01574936408085679,0.016039580437148142,75,-0.13121074742945193,-0.13154330718913707,96,-0.05773069167429758,-0.13121074742945193,96,613,75.0,96.0,75.0,STAT6
MBD2,0.21566378811034922,0.22964405984628294,926,-0.33209253303685626,-0.3331173915952817,186,-0.05821437246325352,-0.33209253303685626,926,614,926.0,186.0,186.0,STAT6
VPS41,0.06715629101962224,0.06888248320736075,72,-0.18411657188614314,-0.18403250924473114,303,-0.05848014043326045,-0.18411657188614314,303,615,72.0,303.0,72.0,STAT6
BAHD1,0.057571578906544116,0.05923976763739347,95,-0.17499076102085204,-0.1753959370102193,392,-0.05870959105715396,-0.17499076102085204,392,616,95.0,392.0,95.0,STAT6
ZNF34,-0.0740041410633178,-0.07379233503194596,29,-0.04408810790587391,-0.04373656533648112,32,-0.059046124484595855,-0.0740041410633178,32,617,29.0,32.0,29.0,STAT6
HEATR3,-0.10792560691382606,-0.10778813857978599,416,-0.010417268903558655,-0.009979605591889313,38,-0.05917143790869236,-0.10792560691382606,416,618,416.0,38.0,38.0,STAT6
ZNF280D,-0.0027574764362190748,-0.0016518342605614516,145,-0.11675191155943922,-0.1175106492738072,129,-0.05975469399782914,-0.11675191155943922,145,619,145.0,129.0,129.0,STAT6
CNOT4,-0.19304164977846316,-0.19432624461154968,504,0.07034766147938631,0.07011710867211966,957,-0.061346994149538425,-0.19304164977846316,957,620,504.0,957.0,504.0,STAT6
CSNK2A1,-0.10231170075737767,-0.10462908060690164,138,-0.02040083071101857,-0.02201392893869494,292,-0.06135626573419812,-0.10231170075737767,292,621,138.0,292.0,138.0,STAT6
PAN3,0.029057932915103356,0.028577167611542383,184,-0.15198070132999855,-0.15262387825469995,349,-0.061461384207447595,-0.15198070132999855,349,622,184.0,349.0,184.0,STAT6
IRF2,-0.18694587202883178,-0.18688287033095102,240,0.060666610609350066,0.060890432528320715,65,-0.06313963070974085,-0.18694587202883178,240,623,240.0,65.0,65.0,STAT6
CDYL,-0.014833718294428921,-0.014483982319225649,37,-0.11181549075695775,-0.111720447343827,64,-0.06332460452569333,-0.11181549075695775,64,624,37.0,64.0,37.0,STAT6
SMAD4,-0.10279746024229464,-0.10413087545202043,24,-0.0246990807518099,-0.02494775644655798,73,-0.06374827049705227,-0.10279746024229464,73,625,24.0,73.0,24.0,STAT6
SCAF8,-0.005338820127415057,-0.005798372766343323,58,-0.12482586178427066,-0.12527377859536984,118,-0.06508234095584285,-0.12482586178427066,118,626,58.0,118.0,58.0,STAT6
MED1,0.02004121795832272,0.020312320061372298,818,-0.15050139787263447,-0.15063527582325859,231,-0.06523008995715587,-0.15050139787263447,818,627,818.0,231.0,231.0,STAT6
