gene,cosine_Stim8hr,pearson_8,n_downstream_8,cosine_Stim48hr,pearson_48,n_downstream_48,cosine_mean,cosine_min,n_downstream_max,rank,n_downstream_Stim8hr,n_downstream_Stim48hr,nd_min,anchor
SP2,-0.05543396299177014,-0.04231748751748299,1670,-0.030624626822302707,-0.023990886070390877,1020,-0.04302929490703643,-0.05543396299177014,1670,634,1670.0,1020.0,1020.0,GATA3
NCBP3,-0.09538432155878684,-0.06322027000595803,631,0.009027770617602904,0.010416677528461727,204,-0.04317827547059197,-0.09538432155878684,631,635,631.0,204.0,204.0,GATA3
PPIL1,-0.06617611522051144,-0.046026821020410426,506,-0.021610567413046424,-0.018018590067732418,113,-0.04389334131677893,-0.06617611522051144,506,636,506.0,113.0,113.0,GATA3
MTF2,0.057030987539804893,0.04569570532011151,28,-0.14562602714290362,-0.14113007468270541,41,-0.04429751980154936,-0.14562602714290362,41,637,28.0,41.0,28.0,GATA3
EMC4,-0.11497161593806374,-0.10750355696392846,38,0.02486957729887408,0.03276280790767293,595,-0.04505101931959483,-0.11497161593806374,595,638,38.0,595.0,38.0,GATA3
FANCL,0.006242499834151192,0.03312246827978382,180,-0.09696025951684975,-0.07953690840656874,328,-0.04535887984134928,-0.09696025951684975,328,639,180.0,328.0,180.0,GATA3
SPTLC2,-0.0931155811582122,-0.07214434001140745,220,0.0021189817715649363,0.022538316713249715,231,-0.04549829969332363,-0.0931155811582122,231,640,220.0,231.0,220.0,GATA3
HIPK1,-0.08195155862865576,-0.07688109362628537,39,-0.009199655853069318,0.009880812458703592,33,-0.04557560724086254,-0.08195155862865576,39,641,39.0,33.0,33.0,GATA3
TM9SF3,0.01566262472465848,-0.0031292609661660543,50,-0.10698305566723368,-0.10657036586993554,64,-0.045660215471287596,-0.10698305566723368,64,642,50.0,64.0,50.0,GATA3
EDC3,-0.14570393675946605,-0.11672204947931723,777,0.05268320412955049,0.06524517874765874,131,-0.04651036631495778,-0.14570393675946605,777,643,777.0,131.0,131.0,GATA3
ZNF200,-0.06057826113274524,-0.06401797851545345,53,-0.03249074948812011,-0.03491155583012012,56,-0.046534505310432676,-0.06057826113274524,56,644,53.0,56.0,53.0,GATA3
CUL5,0.035024630416099815,0.030591771732064593,21,-0.12901597971083806,-0.13421152663182243,51,-0.04699567464736912,-0.12901597971083806,51,645,21.0,51.0,21.0,GATA3
SRR,-0.09163660114624807,-0.0719241539605246,812,-0.003242179226912798,0.014221732014473536,277,-0.04743939018658043,-0.09163660114624807,812,646,812.0,277.0,277.0,GATA3
TMX1,-0.11186347890886263,-0.08887561369260599,2346,0.016683758975041672,0.02506154311055028,1959,-0.04758985996691048,-0.11186347890886263,2346,647,2346.0,1959.0,1959.0,GATA3
CD3E,-0.07876189541523577,-0.04438588781168919,5710,-0.01742243705328955,0.018901698762306712,1585,-0.048092166234262664,-0.07876189541523577,5710,648,5710.0,1585.0,1585.0,GATA3
ESRRA,-0.10860070090606576,-0.1046298607500723,20,0.012078665678035422,0.008615192620683006,24,-0.04826101761401517,-0.10860070090606576,24,649,20.0,24.0,20.0,GATA3
UBA2,-0.04088471473368862,-0.017769870962829275,267,-0.05626693440281535,-0.03627631138451645,164,-0.048575824568251984,-0.05626693440281535,267,650,267.0,164.0,164.0,GATA3
UBE2L3,-0.10471561490772384,-0.0791949692111256,2873,0.007139091499472567,0.025078365288727946,1070,-0.04878826170412564,-0.10471561490772384,2873,651,2873.0,1070.0,1070.0,GATA3
KAT2B,-0.05015453023976455,-0.039170018553759914,25,-0.047917586950990874,-0.0461418075967903,44,-0.04903605859537771,-0.05015453023976455,44,652,25.0,44.0,25.0,GATA3
RFX1,-0.08179210738797311,-0.06648568364618036,293,-0.016711900312017528,-0.004005029580134153,164,-0.04925200384999532,-0.08179210738797311,293,653,293.0,164.0,164.0,GATA3
CAMLG,-0.05952732309515219,-0.04823386463643381,27,-0.039444115144249586,-0.036969430575498535,75,-0.049485719119700886,-0.05952732309515219,75,654,27.0,75.0,27.0,GATA3
FOSL2,-0.07739091065325021,-0.0692047419893892,50,-0.022586703870257647,-0.010491977561390298,197,-0.04998880726175393,-0.07739091065325021,197,655,50.0,197.0,50.0,GATA3
PRKD2,-0.14148002112802374,-0.1385726403859388,52,0.04141054690627882,0.054102847390675404,71,-0.05003473711087246,-0.14148002112802374,71,656,52.0,71.0,52.0,GATA3
VHL,-0.014345949899293973,0.00037536147152031455,216,-0.08663475128948053,-0.07480535754090657,333,-0.05049035059438725,-0.08663475128948053,333,657,216.0,333.0,216.0,GATA3
XRCC2,-0.0272670744623181,0.008782995726034718,492,-0.07394196198638983,-0.05599770615985415,514,-0.05060451822435397,-0.07394196198638983,514,658,492.0,514.0,492.0,GATA3
ERCC4,-0.018715957658972646,0.003540095426593578,478,-0.08269224787686615,-0.06343305807994169,1144,-0.050704102767919396,-0.08269224787686615,1144,659,478.0,1144.0,478.0,GATA3
PQBP1,-0.11283818666474338,-0.09661111818482451,84,0.01077239895213455,0.014396209167602515,20,-0.05103289385630441,-0.11283818666474338,84,660,84.0,20.0,20.0,GATA3
ATRX,-0.019200257714114436,-0.00361482524582999,830,-0.08341570303542982,-0.06108657430375372,346,-0.051307980374772126,-0.08341570303542982,830,661,830.0,346.0,346.0,GATA3
THRAP3,-0.05784491284826062,-0.04457642593930235,835,-0.04480959516895596,-0.040271766157098585,259,-0.05132725400860829,-0.05784491284826062,835,662,835.0,259.0,259.0,GATA3
ATP1B3,-0.06272888097847053,-0.039147484870689225,215,-0.04074831670586621,-0.0190502414798989,161,-0.05173859884216837,-0.06272888097847053,215,663,215.0,161.0,161.0,GATA3
PPP1R15B,-0.08215143388896123,-0.07630307878241997,50,-0.021735828060952273,-0.018114189530519825,178,-0.05194363097495675,-0.08215143388896123,178,664,50.0,178.0,50.0,GATA3
JUNB,-0.057143603856149354,-0.05435733743593195,101,-0.04688733048505843,-0.04707942031909279,142,-0.05201546717060389,-0.057143603856149354,142,665,101.0,142.0,101.0,GATA3
ELAVL1,-0.09152438808400057,-0.10413330765112916,2169,-0.013860973682780182,-0.023728484722088994,2007,-0.05269268088339037,-0.09152438808400057,2169,666,2169.0,2007.0,2007.0,GATA3
CBLB,-0.045747968782896234,-0.05873432694920869,1027,-0.05973637275709159,-0.052225432121127374,179,-0.05274217076999391,-0.05973637275709159,1027,667,1027.0,179.0,179.0,GATA3
EIF1,0.00864058872806999,0.010182184905763511,731,-0.11566272176836485,-0.10622358795279749,504,-0.053511066520147435,-0.11566272176836485,731,668,731.0,504.0,504.0,GATA3
SRSF10,-0.02759577900931863,-0.00688573650279077,1146,-0.08086521954469532,-0.072142285879206,823,-0.054230499277006974,-0.08086521954469532,1146,669,1146.0,823.0,823.0,GATA3
PCBP2,-0.09453704563001646,-0.08251886795309255,626,-0.015506527492420498,-0.010444609668075767,101,-0.05502178656121848,-0.09453704563001646,626,670,626.0,101.0,101.0,GATA3
CAMK1,-0.13150101098206682,-0.12013794035236244,29,0.02099362949089978,0.012805909704380615,60,-0.05525369074558352,-0.13150101098206682,60,671,29.0,60.0,29.0,GATA3
RELT,-0.09254389500485775,-0.09766849954881258,35,-0.018152644621486382,-0.017422931487695248,42,-0.05534826981317207,-0.09254389500485775,42,672,35.0,42.0,35.0,GATA3
ZNF274,-0.1134853797353225,-0.10651412139403538,151,0.0012751379580404768,-0.0014078730008810344,143,-0.05610512088864101,-0.1134853797353225,151,673,151.0,143.0,143.0,GATA3
TIAL1,-0.06116354793756068,-0.05491042546562532,215,-0.052353168684525025,-0.062124827535889535,237,-0.05675835831104285,-0.06116354793756068,237,674,215.0,237.0,215.0,GATA3
SEL1L,-0.09414844557754097,-0.08216005166934622,936,-0.020997794633196353,-0.013425385927235169,278,-0.057573120105368664,-0.09414844557754097,936,675,936.0,278.0,278.0,GATA3
ZFYVE21,-0.11567445465030006,-0.09335768663245665,52,-0.001018242095277993,0.019741567243026517,266,-0.05834634837278903,-0.11567445465030006,266,676,52.0,266.0,52.0,GATA3
RFT1,-0.10015731230124379,-0.08730465186223775,427,-0.02183577221611607,-0.02031963454284927,28,-0.06099654225867993,-0.10015731230124379,427,677,427.0,28.0,28.0,GATA3
TENT2,-0.13745137601443294,-0.11036745553543027,1357,0.01502209070041828,0.02423171113824729,60,-0.06121464265700733,-0.13745137601443294,1357,678,1357.0,60.0,60.0,GATA3
OTUB1,-0.049042708538675164,-0.032658041836825524,292,-0.0743117893498495,-0.06092627444493759,119,-0.06167724894426233,-0.0743117893498495,292,679,292.0,119.0,119.0,GATA3
ARHGAP30,-0.1805604197222412,-0.19731866516697266,298,0.05543024420282346,0.05100821525912969,1483,-0.06256508775970887,-0.1805604197222412,1483,680,298.0,1483.0,298.0,GATA3
WAPL,-0.07911052500634749,-0.056380361995160555,875,-0.048222196131114614,-0.04245998952301634,105,-0.06366636056873105,-0.07911052500634749,875,681,875.0,105.0,105.0,GATA3
THAP11,-0.14891771528097741,-0.12803032291777455,1297,0.01571995619518211,0.023473268014235205,441,-0.06659887954289766,-0.14891771528097741,1297,682,1297.0,441.0,441.0,GATA3
NCAPD3,-0.09131656814074328,-0.07784896837830142,42,-0.04238603842121308,-0.024605309080415028,78,-0.06685130328097819,-0.09131656814074328,78,683,42.0,78.0,42.0,GATA3
USO1,-0.11848578116337602,-0.10594913176815655,1381,-0.018871943516540982,-0.016422502814048293,170,-0.0686788623399585,-0.11848578116337602,1381,684,1381.0,170.0,170.0,GATA3
USP7,-0.059164970743330776,-0.021385563568039966,1536,-0.07988323590930214,-0.05909274274914173,1246,-0.06952410332631646,-0.07988323590930214,1536,685,1536.0,1246.0,1246.0,GATA3
UBE2N,-0.09672142911245626,-0.08418713132467336,325,-0.04240175709427649,-0.04814308131030885,87,-0.06956159310336638,-0.09672142911245626,325,686,325.0,87.0,87.0,GATA3
FAM204A,-0.09318863851297095,-0.08211213740323144,139,-0.04621789315675073,-0.04906865108742563,71,-0.06970326583486083,-0.09318863851297095,139,687,139.0,71.0,71.0,GATA3
ATP2B1,-0.09676161137052615,-0.0897016615662599,42,-0.043197313389116074,-0.04782201202127329,41,-0.06997946237982111,-0.09676161137052615,42,688,42.0,41.0,41.0,GATA3
GABPB1,-0.020585979876317162,-0.014305796619474542,1581,-0.11952064040314234,-0.10820866960703727,789,-0.07005331013972975,-0.11952064040314234,1581,689,1581.0,789.0,789.0,GATA3
PDCD5,-0.07982390130530913,-0.06580641077186983,37,-0.061786377295741254,-0.04536560386421125,901,-0.07080513930052519,-0.07982390130530913,901,690,37.0,901.0,37.0,GATA3
CBLL1,-0.05378489344925736,-0.034910927398868315,531,-0.08817347734410681,-0.07741146948022244,231,-0.07097918539668209,-0.08817347734410681,531,691,531.0,231.0,231.0,GATA3
TMED4,-0.06522272649734924,-0.06353788647056119,94,-0.07798411228625003,-0.0619963703621469,40,-0.07160341939179964,-0.07798411228625003,94,692,94.0,40.0,40.0,GATA3
BRAT1,-0.08159010028982244,-0.06762495261208126,20,-0.0636550424202155,-0.05211849902175793,143,-0.07262257135501897,-0.08159010028982244,143,693,20.0,143.0,20.0,GATA3
CCDC134,-0.056692370569692625,-0.051421263651233125,31,-0.08917265991020575,-0.07732108831868842,111,-0.07293251523994919,-0.08917265991020575,111,694,31.0,111.0,31.0,GATA3
PAK2,-0.0794615761569483,-0.07762239183356581,97,-0.06653047278749676,-0.05890683501653298,59,-0.07299602447222253,-0.0794615761569483,97,695,97.0,59.0,59.0,GATA3
TRIM39,-0.09602419956409727,-0.11131576411617634,38,-0.053559841099603045,-0.06570014133035496,38,-0.07479202033185016,-0.09602419956409727,38,696,38.0,38.0,38.0,GATA3
CNOT6L,-0.06467614271948065,-0.032123418716346386,28,-0.08516526280686465,-0.07665022703566621,108,-0.07492070276317264,-0.08516526280686465,108,697,28.0,108.0,28.0,GATA3
VPS41,-0.14162630209614205,-0.12523233052141997,72,-0.011569196876756605,0.0002473284338688634,303,-0.07659774948644933,-0.14162630209614205,303,698,72.0,303.0,72.0,GATA3
CCNQ,-0.11735138810922546,-0.09910933326462636,776,-0.036657935423318196,-0.022480411838366007,411,-0.07700466176627183,-0.11735138810922546,776,699,776.0,411.0,411.0,GATA3
CAP1,-0.13665655973707944,-0.13340808061840856,101,-0.01879253890861755,-0.0061912907953836785,79,-0.07772454932284849,-0.13665655973707944,101,700,101.0,79.0,79.0,GATA3
KAT6A,-0.2039842394840066,-0.18568756316448895,505,0.045016579318333014,0.05236537736647423,142,-0.0794838300828368,-0.2039842394840066,505,701,505.0,142.0,142.0,GATA3
DNAJC3,-0.1532466938279265,-0.140568383567591,58,-0.005885985653445258,-0.0006381751606227813,127,-0.07956633974068587,-0.1532466938279265,127,702,58.0,127.0,58.0,GATA3
RANBP3,-0.0994069702036449,-0.08019376366099183,167,-0.059910469332422285,-0.050451510503931325,83,-0.0796587197680336,-0.0994069702036449,167,703,167.0,83.0,83.0,GATA3
HDAC1,-0.06590377658427173,-0.056661240211909616,89,-0.09709056754008519,-0.09687108667144961,58,-0.08149717206217846,-0.09709056754008519,89,704,89.0,58.0,58.0,GATA3
PDCD10,-0.11685801863018096,-0.10235273458705889,139,-0.046467609576835454,-0.04797197962137897,297,-0.0816628141035082,-0.11685801863018096,297,705,139.0,297.0,139.0,GATA3
NR4A3,-0.0840197476993192,-0.0702880676438232,31,-0.08169233174454976,-0.06551101949991674,395,-0.08285603972193448,-0.0840197476993192,395,706,31.0,395.0,31.0,GATA3
GYPC,-0.1377410518296059,-0.1293203105489958,38,-0.03015654513361068,-0.014613019684967867,66,-0.08394879848160829,-0.1377410518296059,66,707,38.0,66.0,38.0,GATA3
RRAGC,-0.07162375532702021,-0.056305872129557406,87,-0.09843815193057255,-0.08436270963291363,1318,-0.08503095362879638,-0.09843815193057255,1318,708,87.0,1318.0,87.0,GATA3
SPOP,-0.13067782837898553,-0.12016532443281197,53,-0.039769775704603216,-0.03758728049274224,23,-0.08522380204179437,-0.13067782837898553,53,709,53.0,23.0,23.0,GATA3
EIF4B,-0.14846608742881046,-0.14644342032160815,53,-0.022507105988149992,-0.025775777524122013,89,-0.08548659670848022,-0.14846608742881046,89,710,53.0,89.0,53.0,GATA3
UVSSA,-0.1382797721835274,-0.13986270606232978,23,-0.03298791297278161,-0.0309211359907939,50,-0.08563384257815451,-0.1382797721835274,50,711,23.0,50.0,23.0,GATA3
CLCC1,-0.15545699167054883,-0.1323503104220259,679,-0.019280774940588313,-0.004635088369733352,1731,-0.08736888330556856,-0.15545699167054883,1731,712,679.0,1731.0,679.0,GATA3
FBRS,-0.08422434280568078,-0.06755908081023573,187,-0.09467830601029069,-0.09037909228173066,75,-0.08945132440798573,-0.09467830601029069,187,713,187.0,75.0,75.0,GATA3
P4HB,-0.0885783385390217,-0.08150909448330791,88,-0.09107266551584665,-0.08653022558740932,130,-0.08982550202743417,-0.09107266551584665,130,714,88.0,130.0,88.0,GATA3
UPF2,-0.0925369208685021,-0.09090382144170579,674,-0.08852986200027592,-0.06906933250980639,485,-0.09053339143438902,-0.0925369208685021,674,715,674.0,485.0,485.0,GATA3
MORF4L1,-0.09172824507493059,-0.08877523371605599,220,-0.09000256224704545,-0.07665871650367251,58,-0.09086540366098803,-0.09172824507493059,220,716,220.0,58.0,58.0,GATA3
BLOC1S2,-0.05908203990699759,-0.06298738112388913,44,-0.12322702555793459,-0.12236468372988653,52,-0.0911545327324661,-0.12322702555793459,52,717,44.0,52.0,44.0,GATA3
CD5,-0.08918955092939725,-0.09350565053000053,357,-0.09388358885648215,-0.07861418782761412,1200,-0.0915365698929397,-0.09388358885648215,1200,718,357.0,1200.0,357.0,GATA3
IRF2,-0.1258968984513219,-0.12480782132542213,240,-0.05721785655843023,-0.05754269305108771,65,-0.09155737750487607,-0.1258968984513219,240,719,240.0,65.0,65.0,GATA3
CARM1,-0.11441535634615443,-0.10472220672437905,202,-0.06920877482488352,-0.06765690405599208,378,-0.09181206558551898,-0.11441535634615443,378,720,202.0,378.0,202.0,GATA3
YIPF1,-0.05322814865847457,-0.02882892096234324,91,-0.13091667132562912,-0.1205803765668212,35,-0.09207240999205185,-0.13091667132562912,91,721,91.0,35.0,35.0,GATA3
BRPF1,-0.16851089576010686,-0.16526629798135895,1787,-0.016558657578702812,-0.014607186284514136,801,-0.09253477666940484,-0.16851089576010686,1787,722,1787.0,801.0,801.0,GATA3
SAP130,-0.06875996596282251,-0.06632144810053937,594,-0.11704859817307194,-0.12682199198822097,572,-0.09290428206794722,-0.11704859817307194,594,723,594.0,572.0,572.0,GATA3
PCBP4,-0.06962154356760147,-0.05820175248763498,29,-0.11625677377306753,-0.1235081968517579,25,-0.0929391586703345,-0.11625677377306753,29,724,29.0,25.0,25.0,GATA3
IFI30,-0.1777964441739007,-0.1708516274233896,59,-0.008327037042684619,-0.02439260832249543,25,-0.09306174060829266,-0.1777964441739007,59,725,59.0,25.0,25.0,GATA3
NFKBIL1,-0.23488866238423908,-0.21997676255149223,953,0.04833791961517452,0.05514086199178795,32,-0.09327537138453228,-0.23488866238423908,953,726,953.0,32.0,32.0,GATA3
CD2,-0.11480275589082212,-0.11374468725426465,668,-0.07718274077619558,-0.07553796236070819,988,-0.09599274833350885,-0.11480275589082212,988,727,668.0,988.0,668.0,GATA3
KMT2E,-0.04955478262209054,-0.05390850743490427,303,-0.14601959783811927,-0.14587487435804364,895,-0.0977871902301049,-0.14601959783811927,895,728,303.0,895.0,303.0,GATA3
UBE2G2,-0.17102113082848752,-0.15255292954730115,244,-0.02548800764874022,-0.009282065924298862,73,-0.09825456923861386,-0.17102113082848752,244,729,244.0,73.0,73.0,GATA3
RASA2,-0.06698165002628514,-0.05885710458120518,249,-0.13102806644995388,-0.12991055108545066,218,-0.09900485823811951,-0.13102806644995388,249,730,249.0,218.0,218.0,GATA3
LAMTOR4,-0.10232905838949358,-0.08098822899346428,333,-0.09639291093533846,-0.08087804110801577,683,-0.09936098466241602,-0.10232905838949358,683,731,333.0,683.0,333.0,GATA3
PRPF38B,-0.08419875641039361,-0.08521515375203358,133,-0.11547891116756573,-0.10562292554535951,83,-0.09983883378897968,-0.11547891116756573,133,732,133.0,83.0,83.0,GATA3
FAF2,-0.07437261292002893,-0.07312887022163203,301,-0.12818425913384193,-0.11940677114430419,301,-0.10127843602693543,-0.12818425913384193,301,733,301.0,301.0,301.0,GATA3
CAND1,-0.09627630801340449,-0.09507208470413284,1158,-0.10708123233047835,-0.10627754859767907,928,-0.10167877017194142,-0.10708123233047835,1158,734,1158.0,928.0,928.0,GATA3
FANCE,-0.08295117787753498,-0.054578911778464995,36,-0.12150234922308924,-0.10532983405257948,39,-0.1022267635503121,-0.12150234922308924,39,735,36.0,39.0,36.0,GATA3
MGA,-0.1164056180659668,-0.10499708571313825,130,-0.08820060805547353,-0.07480784421239002,122,-0.10230311306072017,-0.1164056180659668,130,736,130.0,122.0,122.0,GATA3
KMT2B,-0.12900796400156522,-0.12236534743812767,123,-0.07596742846270575,-0.07524801329921532,56,-0.1024876962321355,-0.12900796400156522,123,737,123.0,56.0,56.0,GATA3
CIT,-0.03711674896413477,-0.032143739946131525,53,-0.16810840345167055,-0.165022986893976,34,-0.10261257620790266,-0.16810840345167055,53,738,53.0,34.0,34.0,GATA3
FOXN2,-0.10842192948892841,-0.09364513427315693,300,-0.1019615967406769,-0.08538485283970836,202,-0.10519176311480266,-0.10842192948892841,300,739,300.0,202.0,202.0,GATA3
TCEAL1,-0.12635990568510133,-0.10459608695853885,1026,-0.08621667561748002,-0.08174384524133864,24,-0.10628829065129067,-0.12635990568510133,1026,740,1026.0,24.0,24.0,GATA3
SZRD1,-0.06094007718475039,-0.07299878712965176,87,-0.1537478595681595,-0.13938365605534536,318,-0.10734396837645495,-0.1537478595681595,318,741,87.0,318.0,87.0,GATA3
MEF2D,-0.15318175176509216,-0.16196908689540168,42,-0.06275604183765789,-0.08036572430199626,34,-0.10796889680137503,-0.15318175176509216,42,742,42.0,34.0,34.0,GATA3
L3MBTL2,-0.146666737380472,-0.12350211309465511,364,-0.07080452682329165,-0.05228011378538099,496,-0.10873563210188184,-0.146666737380472,496,743,364.0,496.0,364.0,GATA3
DCAF5,-0.1481079438603019,-0.1272353532255121,66,-0.0714327458383083,-0.05124560609127299,158,-0.1097703448493051,-0.1481079438603019,158,744,66.0,158.0,66.0,GATA3
CYB5R4,-0.09093933216253869,-0.08108023769608641,1674,-0.12908001037629296,-0.109819567625302,1027,-0.11000967126941583,-0.12908001037629296,1674,745,1674.0,1027.0,1027.0,GATA3
ORAI1,-0.1289802294154001,-0.10746338193995468,1249,-0.09217930054708165,-0.07254536913350329,76,-0.11057976498124088,-0.1289802294154001,1249,746,1249.0,76.0,76.0,GATA3
RB1CC1,-0.24297035558749233,-0.2238063312324939,901,0.020437692596415796,0.00942078477973531,580,-0.11126633149553827,-0.24297035558749233,901,747,901.0,580.0,580.0,GATA3
TFDP1,-0.13476972774408538,-0.1261373668151152,439,-0.08780785428273655,-0.08443120782730268,121,-0.11128879101341096,-0.13476972774408538,439,748,439.0,121.0,121.0,GATA3
FBXW7,-0.07484429054705612,-0.06785910038585152,191,-0.1483896745855263,-0.13095102539716658,181,-0.11161698256629121,-0.1483896745855263,191,749,191.0,181.0,181.0,GATA3
PARP14,-0.20419457705261157,-0.19041907676539238,1328,-0.02264388410985789,-0.00823102479505126,113,-0.11341923058123474,-0.20419457705261157,1328,750,1328.0,113.0,113.0,GATA3
FOXO1,-0.12746331827107868,-0.11728105421213782,846,-0.10080093105379058,-0.08569305851872866,580,-0.11413212466243464,-0.12746331827107868,846,751,846.0,580.0,580.0,GATA3
CARNMT1,-0.1814500966004237,-0.18554618996350078,46,-0.04693286229418392,-0.040723196220858085,57,-0.1141914794473038,-0.1814500966004237,57,752,46.0,57.0,46.0,GATA3
ELOB,-0.16977229759101548,-0.1444820843988144,3051,-0.059759823408682335,-0.03928822211925624,2339,-0.1147660604998489,-0.16977229759101548,3051,753,3051.0,2339.0,2339.0,GATA3
GPS2,-0.07551606485449011,-0.0664343204097453,474,-0.154675373217999,-0.15990247548131056,83,-0.11509571903624456,-0.154675373217999,474,754,474.0,83.0,83.0,GATA3
FUBP1,-0.1139680406996382,-0.10376847030450985,1192,-0.12447772453256617,-0.12354242922335172,1252,-0.11922288261610219,-0.12447772453256617,1252,755,1192.0,1252.0,1192.0,GATA3
KMT5B,-0.10291733612633584,-0.09243793016771996,781,-0.13580588804073146,-0.13457675897129132,939,-0.11936161208353366,-0.13580588804073146,939,756,781.0,939.0,781.0,GATA3
ERCC1,-0.10594460464520808,-0.0976571851116544,235,-0.1335544850750043,-0.1306297684934632,415,-0.1197495448601062,-0.1335544850750043,415,757,235.0,415.0,235.0,GATA3
WAS,-0.13079979103816558,-0.10700028098065456,494,-0.11157321229978058,-0.10027973369662282,43,-0.12118650166897307,-0.13079979103816558,494,758,494.0,43.0,43.0,GATA3
TMEM94,-0.13559349884156088,-0.13756228134041978,24,-0.10766220041005369,-0.11079276692133365,24,-0.12162784962580728,-0.13559349884156088,24,759,24.0,24.0,24.0,GATA3
FBXO42,-0.059875284057181045,-0.04231716607350737,98,-0.18483080580389677,-0.16662225285249763,374,-0.1223530449305389,-0.18483080580389677,374,760,98.0,374.0,98.0,GATA3
IRF1,-0.10402096404605098,-0.1034742025317284,181,-0.15336321583635382,-0.15084358984476767,57,-0.1286920899412024,-0.15336321583635382,181,761,181.0,57.0,57.0,GATA3
MEAF6,-0.15096223501496667,-0.15061135607947707,468,-0.11136537248335901,-0.10401465458296896,306,-0.13116380374916284,-0.15096223501496667,468,762,468.0,306.0,306.0,GATA3
COPS9,-0.16981193904871933,-0.14635917117916902,44,-0.09284844393239776,-0.07385065758411084,88,-0.13133019149055855,-0.16981193904871933,88,763,44.0,88.0,44.0,GATA3
TBL1XR1,-0.11701265864939556,-0.11819489436836864,124,-0.1463816126205,-0.1480373940586404,426,-0.13169713563494778,-0.1463816126205,426,764,124.0,426.0,124.0,GATA3
RPE,-0.16655017305305098,-0.14435656217394802,116,-0.09748022636527255,-0.07839325425510578,325,-0.13201519970916176,-0.16655017305305098,325,765,116.0,325.0,116.0,GATA3
PTPRC,-0.14541315250353237,-0.11647681164065589,2254,-0.12304506460312825,-0.1008383253186047,3225,-0.1342291085533303,-0.14541315250353237,3225,766,2254.0,3225.0,2254.0,GATA3
WDR54,-0.1973872324991622,-0.1781418886657551,102,-0.07205455233667284,-0.06394991618062877,165,-0.13472089241791751,-0.1973872324991622,165,767,102.0,165.0,102.0,GATA3
ATAD5,-0.17135300650968438,-0.14376146451303645,3596,-0.09859473247835279,-0.08149694189919458,3474,-0.13497386949401857,-0.17135300650968438,3596,768,3596.0,3474.0,3474.0,GATA3
ZBTB48,-0.15547419571629842,-0.15286527371160538,25,-0.11833669293143091,-0.12448964546493323,23,-0.13690544432386467,-0.15547419571629842,25,769,25.0,23.0,23.0,GATA3
ZNF644,-0.14273967445421007,-0.1339587839308278,274,-0.13381633035905455,-0.12431841103671984,443,-0.1382780024066323,-0.14273967445421007,443,770,274.0,443.0,274.0,GATA3
MAX,-0.23323998635380952,-0.21194272753760154,2222,-0.045111814783757476,-0.028798165489054294,100,-0.13917590056878348,-0.23323998635380952,2222,771,2222.0,100.0,100.0,GATA3
VEZF1,-0.1556778272146503,-0.1607717308303292,41,-0.12277294306838811,-0.12931457674345478,28,-0.1392253851415192,-0.1556778272146503,41,772,41.0,28.0,28.0,GATA3
EPC1,-0.12768905712115522,-0.12106858751869154,443,-0.15337361097289462,-0.15582375662701725,89,-0.14053133404702492,-0.15337361097289462,443,773,443.0,89.0,89.0,GATA3
STAT6,-0.22253988988248993,-0.23081303810569206,232,-0.07405575371232623,-0.07040415958249714,1127,-0.14829782179740808,-0.22253988988248993,1127,774,232.0,1127.0,232.0,GATA3
CCDC6,-0.17081961561623654,-0.1478630055236421,184,-0.13024558935882816,-0.11667473832891058,144,-0.15053260248753236,-0.17081961561623654,184,775,184.0,144.0,144.0,GATA3
SFXN1,-0.2307544753081678,-0.2367356658238224,178,-0.07221189814674037,-0.056568735951568735,712,-0.1514831867274541,-0.2307544753081678,712,776,178.0,712.0,178.0,GATA3
CHTF18,-0.1540161510148861,-0.1368280661719603,85,-0.15187002291874668,-0.14252665789742736,857,-0.1529430869668164,-0.1540161510148861,857,777,85.0,857.0,85.0,GATA3
IL21R,-0.1366211512186384,-0.1240815692210387,74,-0.17048455276040056,-0.15633556779041094,106,-0.15355285198951948,-0.17048455276040056,106,778,74.0,106.0,74.0,GATA3
BCOR,-0.15483707717808443,-0.14620570147055353,41,-0.1555029313143609,-0.14624810553138495,41,-0.15517000424622268,-0.1555029313143609,41,779,41.0,41.0,41.0,GATA3
CD99L2,-0.14950025808190553,-0.14176632936792244,49,-0.16879911148386562,-0.17220318804908374,112,-0.15914968478288558,-0.16879911148386562,112,780,49.0,112.0,49.0,GATA3
DOT1L,-0.21599888309293783,-0.20115665482725106,175,-0.10238701108702115,-0.08802329016610777,435,-0.1591929470899795,-0.21599888309293783,435,781,175.0,435.0,175.0,GATA3
PCYT2,-0.11496384736555729,-0.106796025676922,723,-0.2097087405698832,-0.18992009778890456,684,-0.16233629396772026,-0.2097087405698832,723,782,723.0,684.0,684.0,GATA3
RNF7,-0.2196279728843174,-0.2051692229210779,53,-0.10905014957772376,-0.09407076437253513,61,-0.16433906123102057,-0.2196279728843174,61,783,53.0,61.0,53.0,GATA3
PCGF1,-0.19828006506903853,-0.17732920957728115,947,-0.13135009052315968,-0.1187393577859573,1078,-0.1648150777960991,-0.19828006506903853,1078,784,947.0,1078.0,947.0,GATA3
LEO1,-0.11625342242621428,-0.11134788638810059,2663,-0.21478676725802956,-0.20513441161968868,1790,-0.16552009484212193,-0.21478676725802956,2663,785,2663.0,1790.0,1790.0,GATA3
